2021-06-01 17:50:32,014 - Epoch: 91000	MRR: 0.382	Hits@10: 0.454	Hits@5: 0.432	Hits@1: 0.341
2021-06-01 17:52:48,167 - Epoch: 92000	MRR: 0.368	Hits@10: 0.436	Hits@5: 0.412	Hits@1: 0.329
2021-06-01 17:55:02,204 - Epoch: 93000	MRR: 0.381	Hits@10: 0.455	Hits@5: 0.430	Hits@1: 0.338
2021-06-01 17:57:16,690 - Epoch: 94000	MRR: 0.364	Hits@10: 0.426	Hits@5: 0.403	Hits@1: 0.328
2021-06-01 17:59:32,914 - Epoch: 95000	MRR: 0.390	Hits@10: 0.446	Hits@5: 0.424	Hits@1: 0.356
2021-06-01 18:01:49,118 - Epoch: 96000	MRR: 0.372	Hits@10: 0.430	Hits@5: 0.410	Hits@1: 0.338
2021-06-01 18:04:03,076 - Epoch: 97000	MRR: 0.394	Hits@10: 0.449	Hits@5: 0.429	Hits@1: 0.360
2021-06-01 18:06:18,903 - Epoch: 98000	MRR: 0.361	Hits@10: 0.425	Hits@5: 0.401	Hits@1: 0.322
2021-06-01 18:08:32,502 - Epoch: 99000	MRR: 0.362	Hits@10: 0.427	Hits@5: 0.401	Hits@1: 0.323
2021-06-01 18:10:34,956 - Reload state_dict from state/Wiki3000_5shot_400emb/state_dict
2021-06-01 18:11:00,381 - Epoch: None	MRR: 0.316	Hits@10: 0.408	Hits@5: 0.365	Hits@1: 0.270
2021-06-04 07:43:39,673 - Epoch: 1000	MRR: 0.261	Hits@10: 0.296	Hits@5: 0.282	Hits@1: 0.237
2021-06-04 07:46:11,905 - Epoch: 2000	MRR: 0.298	Hits@10: 0.326	Hits@5: 0.323	Hits@1: 0.277
2021-06-04 07:48:43,593 - Epoch: 3000	MRR: 0.301	Hits@10: 0.342	Hits@5: 0.330	Hits@1: 0.277
2021-06-04 07:51:14,303 - Epoch: 4000	MRR: 0.297	Hits@10: 0.327	Hits@5: 0.324	Hits@1: 0.276
2021-06-04 07:53:42,536 - Epoch: 5000	MRR: 0.298	Hits@10: 0.327	Hits@5: 0.324	Hits@1: 0.277
2021-06-04 07:56:10,231 - Epoch: 6000	MRR: 0.300	Hits@10: 0.345	Hits@5: 0.329	Hits@1: 0.275
2021-06-04 07:58:35,556 - Epoch: 7000	MRR: 0.299	Hits@10: 0.344	Hits@5: 0.330	Hits@1: 0.274
2021-06-04 08:01:03,080 - Epoch: 8000	MRR: 0.326	Hits@10: 0.354	Hits@5: 0.339	Hits@1: 0.309
2021-06-04 08:03:34,302 - Epoch: 9000	MRR: 0.316	Hits@10: 0.352	Hits@5: 0.338	Hits@1: 0.290
2021-06-04 08:06:00,979 - Epoch: 10000	MRR: 0.323	Hits@10: 0.352	Hits@5: 0.336	Hits@1: 0.307
2021-06-04 08:08:28,888 - Epoch: 11000	MRR: 0.323	Hits@10: 0.346	Hits@5: 0.334	Hits@1: 0.307
2021-06-04 08:10:56,535 - Epoch: 12000	MRR: 0.324	Hits@10: 0.349	Hits@5: 0.335	Hits@1: 0.308
2021-06-04 08:13:22,873 - Epoch: 13000	MRR: 0.323	Hits@10: 0.344	Hits@5: 0.336	Hits@1: 0.306
2021-06-04 08:15:50,892 - Epoch: 14000	MRR: 0.324	Hits@10: 0.349	Hits@5: 0.334	Hits@1: 0.307
2021-06-04 08:18:17,523 - Epoch: 15000	MRR: 0.301	Hits@10: 0.351	Hits@5: 0.333	Hits@1: 0.275
